Time,Latitude,Longitude,Actor
2026-03-04T12:00:00Z,33.8395199998432,35.5270400000695,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3718400001803,35.5991999995697,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3302000003711,35.6148100000073,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3431900001615,35.6783799997402,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,34.4437300001811,35.8686300004282,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,34.061350000371,36.0638100003111,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,34.1867500000163,36.0816800003069,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,34.0078000003292,36.2158400004431,"US, Israel and allies as attacker"
2026-03-04T21:50:00Z,33.1062700002842,35.2264939998894,Iran and allies as attacker
2026-03-04T22:45:00Z,33.3301699997935,35.6146769999379,Iran and allies as attacker
2026-03-04T11:40:00Z,37.0010000002075,41.2179000002868,Iran and allies as attacker
2026-03-05T06:45:00Z,32.6657999998119,35.1822000001158,Iran and allies as attacker
2026-03-05T08:30:00Z,33.2370700003558,35.6140979998047,Iran and allies as attacker
2026-03-05T11:35:00Z,32.9331299997604,35.082529999643,Iran and allies as attacker
2026-03-05T12:00:00Z,32.839,35.0774,Iran and allies as attacker
2026-03-05T12:00:00Z,32.8244699998289,35.0161959996635,Iran and allies as attacker
2026-03-05T12:00:00Z,33.0899800002143,35.4466149995939,Iran and allies as attacker
2026-03-05T12:00:00Z,33.098479999908,35.509825000375,Iran and allies as attacker
2026-03-05T12:00:00Z,33.1961300001111,35.5443300001071,Iran and allies as attacker
2026-03-05T12:00:00Z,33.2771799998022,35.5781419999032,Iran and allies as attacker
2026-03-05T12:00:00Z,33.2515900000679,35.5955780004289,Iran and allies as attacker
2026-03-05T12:00:00Z,33.1573800001257,35.7148520000258,Iran and allies as attacker
2026-03-05T12:40:00Z,32.000599999802,34.8713000000047,Iran and allies as attacker
2026-03-05T18:00:00Z,33.0684300003762,35.187612000258,Iran and allies as attacker
2026-03-05T19:05:00Z,33.2408600000346,35.5972560003791,Iran and allies as attacker
2026-03-05T19:45:00Z,32.7784199996465,35.4964369998606,Iran and allies as attacker
2026-03-05T21:15:00Z,32.0786000003774,34.7773000003152,Iran and allies as attacker
2026-03-05T12:00:00Z,33.371,35.6679,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.1653900000929,35.2676400001753,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.1898099998274,35.3120600003456,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3408199999562,35.381689999951,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2822599999016,35.3970600001891,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2588299998031,35.3994400002961,"US, Israel and allies as attacker"
